Fecha;Hora;Numero_de_Pasajeros;Mayores;Menores;Clase_de_Vuelo;Clasificacion_Vuelo;Tipo_de_Movimiento;Origen;Destino;Aerolinea_Nombre;Aeronave;Falla_Despegue;Falla_Aterrizaje
10/1/2023;1;300;280;20;Regular;Internacional;Aterrizaje;Uruguay;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;8;300;280;20;Regular;Nacional;Despegue;CABA;Formosa;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;12;300;280;20;Regular;Nacional;Aterrizaje;Santiago del Estero;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;10;190;130;60;Regular;Nacional;Despegue;CABA;Formosa;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;16;300;280;20;Regular;Nacional;Aterrizaje;Santiago del Estero;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;9;190;130;60;Regular;Nacional;Aterrizaje;Santiago del Estero;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;19;300;280;20;Regular;Internacional;Aterrizaje;Uruguay;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;21;160;130;30;Regular;Nacional;Despegue;CABA;Formosa;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;22;160;130;30;Regular;Nacional;Aterrizaje;Santiago del Estero;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;19;8;6;2;Priv Matricula Nac;Nacional;Aterrizaje;Santiago del Estero;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;19;200;150;50;No Regular;Nacional;Despegue;CABA;Misiones;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;18;200;150;50;No Regular;Nacional;Aterrizaje;Santiago del Estero;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;20;190;130;60;Regular;Nacional;Despegue;CABA;Misiones;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;13;160;130;30;Regular;Nacional;Despegue;CABA;Misiones;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;16;160;130;30;Regular;Internacional;Aterrizaje;Uruguay;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;20;150;100;50;Regular;Nacional;Despegue;CABA;Misiones;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;21;150;100;50;Regular;Nacional;Aterrizaje;Santiago del Estero;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;23;160;130;30;Regular;Internacional;Aterrizaje;Uruguay;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;19;210;190;20;Regular;Nacional;Despegue;CABA;Misiones;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;20;210;190;20;Regular;Nacional;Aterrizaje;Santiago del Estero;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;21;210;190;20;Regular;Nacional;Despegue;CABA;Misiones;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;15;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;Santiago del Estero;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;9;160;130;30;Regular;Internacional;Despegue;CABA;Chile;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;16;150;100;50;Regular;Nacional;Aterrizaje;Santiago del Estero;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;18;160;130;30;Regular;Nacional;Despegue;CABA;Misiones;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;20;160;130;30;Regular;Nacional;Aterrizaje;Santiago del Estero;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;20;160;130;30;Regular;Nacional;Despegue;CABA;Misiones;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;22;160;130;30;Regular;Nacional;Aterrizaje;Santiago del Estero;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;22;190;130;60;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;22;200;100;100;Regular;Internacional;Despegue;CABA;Ecuador;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;19;20;16;4;Priv Matricula Nac;Nacional;Despegue;CABA;Misiones;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;8;160;130;30;Regular;Internacional;Aterrizaje;Uruguay;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;7;150;100;50;Regular;Nacional;Despegue;CABA;Misiones;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;13;160;130;30;Regular;Internacional;Despegue;CABA;Peru;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;17;160;130;30;Regular;Internacional;Aterrizaje;Colombia;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;19;160;130;30;Regular;Nacional;Despegue;CABA;Misiones;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;21;160;130;30;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;22;160;130;30;Regular;Nacional;Despegue;CABA;Misiones;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;9;9;8;1;Priv Matricula Nac;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;10;9;8;1;Priv Matricula Nac;Nacional;Despegue;CABA;Misiones;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;19;150;100;50;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;2
10/1/2023;17;160;130;30;Regular;Internacional;Despegue;CABA;Honduras;Aerolineas Argentinas;BOEING B-737;5;0
10/1/2023;17;150;100;50;Regular;Nacional;Despegue;CABA;Corrientes;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;8;150;100;50;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;2
11/1/2023;9;150;100;50;Regular;Nacional;Despegue;CABA;Corrientes;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;10;150;100;50;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;2
11/1/2023;12;150;100;50;Regular;Nacional;Despegue;CABA;Corrientes;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;13;150;100;50;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;2
11/1/2023;14;150;100;50;Regular;Nacional;Despegue;CABA;Corrientes;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;16;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;Corrientes;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;14;380;300;80;No Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;2
11/1/2023;21;11;10;1;Priv Matricula Nac;Nacional;Despegue;CABA;Corrientes;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;13;210;190;20;Regular;Internacional;Aterrizaje;Colombia;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;7;210;190;20;Regular;Internacional;Despegue;CABA;Uruguay;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;18;32;26;6;Priv Matricula Nac;Nacional;Despegue;CABA;Corrientes;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;10;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;1;210;190;20;Regular;Internacional;Aterrizaje;Colombia;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;18;30;26;4;Priv Matricula Nac;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;3;200;100;100;Regular;Internacional;Aterrizaje;Colombia;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;18;380;300;80;No Regular;Internacional;Aterrizaje;Colombia;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;20;380;300;80;No Regular;Nacional;Despegue;CABA;Corrientes;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;21;11;10;1;Priv Matricula Nac;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;18;30;26;4;Priv Matricula Nac;Nacional;Despegue;CABA;Corrientes;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;6;300;280;20;Regular;Internacional;Aterrizaje;Colombia;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;8;300;280;20;Regular;Internacional;Despegue;CABA;Brasil;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;22;190;130;60;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;21;190;130;60;Regular;Nacional;Despegue;CABA;Corrientes;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;12;190;130;60;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;15;380;300;80;No Regular;Internacional;Despegue;CABA;Bolivia;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;13;160;130;30;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;22;380;300;80;No Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;21;9;8;1;Priv Matricula Nac;Internacional;Aterrizaje;Colombia;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;21;380;300;80;No Regular;Nacional;Despegue;CABA;Corrientes;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;23;160;130;30;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;22;160;130;30;Regular;Nacional;Despegue;CABA;Corrientes;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;20;160;130;30;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;18;160;130;30;Regular;Nacional;Despegue;CABA;Corrientes;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;17;20;16;4;Priv Matricula Nac;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;15;160;130;30;Regular;Nacional;Despegue;CABA;Corrientes;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;18;20;16;4;Priv Matricula Nac;Nacional;Despegue;CABA;Corrientes;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;11;160;130;30;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;10;160;130;30;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;8;160;130;30;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;7;160;130;30;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;6;160;130;30;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;21;380;300;80;No Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;20;20;16;4;Priv Matricula Nac;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;17;160;130;30;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;18;210;190;20;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;15;210;190;20;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;12;210;190;20;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;7;160;130;30;Regular;Internacional;Aterrizaje;Colombia;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;10;160;130;30;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;23;190;130;60;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;22;190;130;60;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;19;190;130;60;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;19;190;130;60;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;11;30;26;4;Priv Matricula Nac;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;17;190;130;60;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;16;190;130;60;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;15;190;130;60;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;14;190;130;60;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;12;190;130;60;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;11;190;130;60;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;21;190;130;60;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;15;150;100;50;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;8;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;8;150;100;50;Regular;Nacional;Aterrizaje;Chaco;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;9;150;100;50;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;9;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;8;32;26;6;Priv Matricula Nac;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;11;150;100;50;Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;15;380;300;80;No Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;13;150;100;50;Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;16;380;300;80;No Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;17;150;100;50;Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;18;150;100;50;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;20;150;100;50;Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;21;150;100;50;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;23;150;100;50;Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;6;200;100;100;Regular;Internacional;Aterrizaje;Colombia;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;13;10;9;1;Priv Matricula Nac;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;12;150;100;50;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;14;105;95;10;Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;9;105;95;10;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;17;9;8;1;Priv Matricula Nac;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;20;105;95;10;Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;19;105;95;10;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;17;105;95;10;Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;10;105;95;10;Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;21;105;95;10;Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;15;160;130;30;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;1;380;300;80;No Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;12;210;190;20;Regular;Nacional;Despegue;CABA;Entre Rios;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;11;210;190;20;Regular;Internacional;Aterrizaje;Colombia;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;7;210;190;20;Regular;Internacional;Despegue;CABA;Peru;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;4;210;190;20;Regular;Internacional;Aterrizaje;Colombia;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;13;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;11;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;Santa Fe;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;10;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;0;380;300;80;No Regular;Nacional;Despegue;CABA;Santa Fe;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;14;150;100;50;Regular;Internacional;Aterrizaje;Colombia;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;10;9;8;1;Priv Matricula Nac;Nacional;Despegue;CABA;Santa Fe;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;15;160;130;30;Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;16;160;130;30;Regular;Nacional;Despegue;CABA;Santa Fe;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;17;120;110;10;Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;19;120;110;10;Regular;Nacional;Despegue;CABA;Santa Fe;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;20;120;110;10;Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;20;190;130;60;Regular;Nacional;Despegue;CABA;Santa Fe;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;21;9;8;1;Priv Matricula Nac;Internacional;Aterrizaje;Colombia;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;15;10;9;1;Priv Matricula Nac;Nacional;Despegue;CABA;Santa Fe;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;16;150;100;50;Regular;Nacional;Despegue;CABA;Santa Fe;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;16;150;100;50;Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;17;150;100;50;Regular;Nacional;Despegue;CABA;Santa Fe;Aerolineas Argentinas;BOEING B-737;5;0
11/1/2023;19;150;100;50;Regular;Nacional;Aterrizaje;Formosa;CABA;Aerolineas Argentinas;BOEING B-737;0;3
11/1/2023;20;150;100;50;Regular;Nacional;Despegue;CABA;Santa Fe;Flybondi;AIRBUS A-340;5;0
11/1/2023;21;150;100;50;Regular;Nacional;Aterrizaje;Formosa;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;8;380;300;80;No Regular;Nacional;Despegue;CABA;Santa Fe;Flybondi;AIRBUS A-340;5;0
11/1/2023;11;190;130;60;Regular;Nacional;Aterrizaje;Formosa;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;0;300;200;100;Regular;Internacional;Despegue;CABA;Chile;Flybondi;AIRBUS A-340;5;0
11/1/2023;2;150;100;50;Regular;Nacional;Aterrizaje;Formosa;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;6;150;100;50;Regular;Nacional;Despegue;CABA;Santa Fe;Flybondi;AIRBUS A-340;5;0
11/1/2023;8;150;100;50;Regular;Nacional;Aterrizaje;Formosa;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;9;150;100;50;Regular;Nacional;Despegue;CABA;Santa Fe;Flybondi;AIRBUS A-340;5;0
11/1/2023;10;150;100;50;Regular;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;11;150;100;50;Regular;Nacional;Despegue;CABA;Santa Fe;Flybondi;AIRBUS A-340;5;0
11/1/2023;7;150;100;50;Regular;Nacional;Despegue;CABA;Santa Fe;Flybondi;AIRBUS A-340;5;0
11/1/2023;19;190;130;60;Regular;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;12;190;130;60;Regular;Internacional;Despegue;CABA;Ecuador;Flybondi;AIRBUS A-340;5;0
11/1/2023;16;150;100;50;Regular;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;18;150;100;50;Regular;Nacional;Despegue;CABA;Santa Fe;Flybondi;AIRBUS A-340;5;0
11/1/2023;20;150;100;50;Regular;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;20;150;100;50;Regular;Nacional;Despegue;CABA;Santa Fe;Flybondi;AIRBUS A-340;6;0
11/1/2023;22;150;100;50;Regular;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;22;150;100;50;Regular;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;14;210;190;20;Regular;Internacional;Aterrizaje;Chile;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;4;300;200;100;Regular;Internacional;Aterrizaje;Chile;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;8;210;190;20;Regular;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;9;210;190;20;Regular;Nacional;Despegue;CABA;Santa Fe;Flybondi;AIRBUS A-340;6;0
11/1/2023;21;200;100;100;Regular;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;18;200;100;100;Regular;Nacional;Despegue;CABA;Santa Fe;Flybondi;AIRBUS A-340;6;0
11/1/2023;16;200;100;100;Regular;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;13;200;100;100;Regular;Nacional;Despegue;CABA;Santa Fe;Flybondi;AIRBUS A-340;6;0
11/1/2023;3;300;200;100;Regular;Internacional;Aterrizaje;Chile;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;23;300;200;100;Regular;Internacional;Despegue;CABA;Honduras;Flybondi;AIRBUS A-340;6;0
11/1/2023;9;300;200;100;Regular;Internacional;Despegue;CABA;Paraguay;Flybondi;AIRBUS A-340;6;0
11/1/2023;10;11;10;1;Priv Matricula Nac;Internacional;Aterrizaje;Chile;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;12;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;11;32;26;6;Priv Matricula Nac;Nacional;Despegue;CABA;La Rioja;Flybondi;AIRBUS A-340;6;0
11/1/2023;0;150;100;50;Regular;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;1;150;100;50;Regular;Nacional;Despegue;CABA;La Rioja;Flybondi;AIRBUS A-340;6;0
11/1/2023;10;190;130;60;Regular;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;0;300;200;100;Regular;Internacional;Despegue;CABA;Brasil;Flybondi;AIRBUS A-340;6;0
11/1/2023;3;200;100;100;Regular;Internacional;Aterrizaje;Chile;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;10;380;300;80;No Regular;Internacional;Despegue;CABA;Colombia;Flybondi;AIRBUS A-340;6;0
11/1/2023;23;300;200;100;Regular;Internacional;Despegue;CABA;Ecuador;Flybondi;AIRBUS A-340;6;0
11/1/2023;15;120;110;10;Regular;Internacional;Despegue;CABA;Venezuela;Flybondi;AIRBUS A-340;6;0
11/1/2023;17;120;110;10;Regular;Internacional;Aterrizaje;Chile;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;19;120;110;10;Regular;Internacional;Despegue;CABA;Peru;Flybondi;AIRBUS A-340;6;0
11/1/2023;23;120;110;10;Regular;Internacional;Aterrizaje;Chile;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;21;32;26;6;Priv Matricula Nac;Internacional;Aterrizaje;Chile;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;11;120;110;10;Regular;Nacional;Despegue;CABA;La Rioja;Flybondi;AIRBUS A-340;6;0
11/1/2023;12;380;300;80;No Regular;Internacional;Aterrizaje;Chile;CABA;Flybondi;AIRBUS A-340;0;3
11/1/2023;11;120;110;10;Regular;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;4
11/1/2023;15;105;95;10;Regular;Nacional;Despegue;CABA;La Rioja;Flybondi;AIRBUS A-340;6;0
11/1/2023;17;105;95;10;Regular;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;4
11/1/2023;10;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;La Rioja;Flybondi;AIRBUS A-340;6;0
11/1/2023;11;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;4
11/1/2023;13;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;La Rioja;Flybondi;AIRBUS A-340;6;0
11/1/2023;19;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;4
11/1/2023;18;105;95;10;Regular;Nacional;Despegue;CABA;La Rioja;Flybondi;AIRBUS A-340;6;0
11/1/2023;19;380;300;80;No Regular;Internacional;Despegue;CABA;Panama;Flybondi;AIRBUS A-340;6;0
11/1/2023;12;105;95;10;Regular;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;4
11/1/2023;0;105;95;10;Regular;Nacional;Aterrizaje;Corrientes;CABA;Flybondi;AIRBUS A-340;0;4
11/1/2023;12;43;40;3;Priv Matricula Nac;Internacional;Aterrizaje;Chile;CABA;Flybondi;AIRBUS A-340;0;4
